tempo,onset_mean,onset_var,onset_max,autocorr_mean,autocorr_var,autocorr_max,pulse_mean,pulse_var,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,label,filename
99.38401442307692,0.6421902,10.0137825,28.615423,182.9611,562145.9,8987.377,0.09605968,0.054204877,34.393463,2.1348295,5.622469,2.6500034,3.4536207,62.811718,16.348864,14.006696,8.1034975,8.649736,teentaal,trital79.wav
198.76802884615384,0.59603393,8.881044,28.444397,157.73369,421177.7,7961.691,0.08728809,0.050560348,38.544277,5.439237,5.5375495,1.8741487,-0.05006387,68.80957,17.36821,12.223967,7.424789,6.2785687,teentaal,trital80.wav
99.38401442307692,0.5941897,7.7565355,25.675528,156.2243,360697.62,6990.472,0.09432049,0.05277277,37.77505,4.678507,5.557519,1.569364,0.07083616,67.73261,16.349009,12.254675,7.308629,6.3164396,teentaal,trital81.wav
198.76802884615384,0.6302444,9.160537,26.864931,175.97546,495584.25,8238.776,0.09192207,0.051506046,37.72757,4.737439,5.659239,1.4241606,0.44383842,67.12945,16.830034,12.628018,7.1783824,5.6646023,teentaal,trital82.wav
99.38401442307692,0.6255262,8.285689,26.352606,172.98141,443461.75,7479.5503,0.097507164,0.05455775,37.151867,4.28425,5.484813,0.94618106,0.66246396,66.25352,16.70581,12.205663,7.232839,5.570867,teentaal,trital83.wav
198.76802884615384,0.63366735,10.135678,28.051123,178.32994,572437.0,9083.077,0.09034943,0.05154351,35.883904,3.7410498,5.6649585,1.1088505,1.4815913,64.41164,17.304754,12.582047,7.0025954,4.972558,teentaal,trital84.wav
99.38401442307692,0.67354757,11.722554,30.309498,201.61832,706689.8,10495.901,0.097667076,0.054788496,36.025467,4.104796,5.5625906,0.81755966,1.837974,64.5523,17.260855,12.771729,7.074218,5.5845995,teentaal,trital85.wav
99.38401442307692,0.6369021,10.140066,33.15265,180.10555,564392.8,9090.403,0.0973929,0.054696146,37.60205,2.632012,4.9341974,1.9672321,1.7028593,67.30224,16.79918,12.600349,8.297819,5.4227586,teentaal,trital86.wav
99.38401442307692,0.63651747,10.633535,29.742617,180.14091,583002.94,9515.35,0.097828574,0.054976,36.672363,2.5817614,5.648441,2.645233,2.1665764,65.82432,16.878485,13.606432,8.725597,5.750145,teentaal,trital87.wav
99.38401442307692,0.6274666,9.162675,26.754835,174.46907,506425.8,8237.607,0.09798813,0.05508976,36.203854,2.8990898,5.634875,2.553512,2.5169427,65.27293,16.693695,13.398999,8.213874,6.0795135,teentaal,trital88.wav
99.38401442307692,0.59508085,9.054386,27.006018,157.33052,455235.6,8110.134,0.0871341,0.05048199,35.70899,2.4423163,5.5391984,2.5056987,2.7194793,64.7947,17.342875,13.97919,8.286815,6.758568,teentaal,trital89.wav
198.76802884615384,0.62910277,7.81115,23.216536,174.68045,443465.53,7074.365,0.09825326,0.055258855,35.37742,1.8235958,5.7239046,2.1554825,2.4586906,64.03289,16.570244,14.301587,7.584791,7.1373277,teentaal,trital90.wav
198.76802884615384,0.63949484,9.442696,26.501152,181.18486,552666.8,8492.122,0.09851961,0.05503922,34.556778,1.8993224,5.615195,2.5726955,3.4761252,63.071915,16.883837,13.936417,8.126754,8.7572155,teentaal,trital91.wav
112.34714673913044,0.5889784,8.923518,36.256237,154.14719,441976.34,7991.0957,0.08647001,0.0472154,33.121502,3.685388,3.8818903,1.1974617,0.3596142,63.422867,15.583079,10.224344,7.3243027,4.9885297,teentaal,trital92.wav
112.34714673913044,0.6041471,8.84943,36.86228,161.91948,488789.66,7942.8335,0.08659655,0.045871638,32.55114,3.3616135,3.7229548,0.6184339,0.21207394,62.04393,15.285427,10.198125,7.191893,4.195041,teentaal,trital93.wav
215.33203125,0.61146194,9.741537,33.535385,166.20247,559697.06,8719.494,0.08754989,0.047022745,32.067875,3.1471786,4.1787543,0.8700216,0.6811407,61.175148,15.263266,11.036172,6.9418764,3.704101,teentaal,trital94.wav
215.33203125,0.61116576,9.453491,30.948072,165.90219,546320.7,8470.887,0.08704081,0.0465905,31.160992,2.9470427,4.6879196,1.3308527,1.5460323,59.54427,15.324021,11.843106,6.689487,4.9468017,teentaal,trital95.wav
112.34714673913044,0.5640752,7.607888,21.541569,141.09897,397439.16,6832.2715,0.085927755,0.046228196,30.690504,3.3494794,4.7571793,1.4643899,1.4466817,59.284332,15.09857,12.063951,6.977833,4.633691,teentaal,trital96.wav
112.34714673913044,0.5580626,7.5075884,27.453651,138.13751,363227.06,6739.9976,0.08829216,0.048951723,30.320494,3.135317,4.561872,1.068259,1.5046233,58.740643,15.540613,11.979989,5.99416,5.5517607,teentaal,trital97.wav
215.33203125,0.61269027,9.00264,28.357822,166.48183,530078.9,8083.862,0.089266315,0.049184475,29.502354,2.5461302,4.6398196,0.9993072,1.9600533,56.922062,15.20869,11.930048,6.18117,7.1581225,teentaal,trital98.wav
112.34714673913044,0.61069596,8.422861,26.247343,165.13916,516149.88,7581.9893,0.08800304,0.047700845,28.630375,2.5753284,5.2039185,1.3675832,2.2522795,55.61371,15.3055725,12.855206,6.2057233,7.174073,teentaal,trital99.wav
143.5546875,1.4057119,2.1197062,13.677209,853.71497,261969.97,3530.5208,0.20480365,0.0710976,50.193474,-31.960476,8.163891,-1.97496,23.215435,18.260588,22.130882,16.072527,12.168798,14.71309,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_001.wav"
92.28515625,1.523872,2.064759,11.474836,1003.0558,349218.3,3781.5469,0.19454181,0.06891565,81.193634,-26.970068,18.342682,-6.7548146,7.192087,21.626331,18.502247,19.317493,14.459547,10.177105,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_002.wav"
135.99917763157896,1.6475933,1.9764758,9.159024,1172.3221,523578.72,4043.6753,0.26556122,0.107085384,92.04639,-27.9908,13.832952,-10.642558,7.1138077,21.84896,16.575909,16.654667,16.63272,10.902116,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_003.wav"
135.99917763157896,1.6785872,2.178539,11.794726,1216.9075,534827.44,4306.7197,0.25288647,0.09778594,90.645454,-37.67841,16.712088,-12.017253,2.8925958,22.372025,16.56863,17.355036,14.09085,12.704681,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_004.wav"
135.99917763157896,1.761636,2.5837564,10.112416,1340.3925,724854.4,4902.2954,0.2852342,0.12165308,86.060776,-40.907745,15.096016,-9.243023,6.3897424,20.665802,18.830597,16.720058,11.172748,15.633571,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_005.wav"
92.28515625,1.711104,2.5248656,8.69637,1264.6415,628401.75,4700.264,0.23536548,0.08680152,89.07615,-38.102577,11.603882,-7.4678435,10.287536,20.569141,22.295816,17.644526,13.516647,13.63531,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_006.wav"
135.99917763157896,1.7359014,2.608762,10.806305,1301.5663,673143.8,4846.264,0.26722723,0.10807347,75.24589,-33.042572,19.769733,-8.370821,4.809782,26.806007,18.36198,15.935491,11.60226,14.931715,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_007.wav"
135.99917763157896,1.6990358,2.3384767,8.607424,1246.79,624515.7,4504.122,0.25438613,0.09957272,68.47113,-34.577812,19.494377,-10.430263,11.280623,21.394512,15.449849,13.625092,10.65966,10.719126,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_008.wav"
135.99917763157896,1.5953383,1.7432952,8.356485,1099.0842,488707.22,3696.6003,0.23714247,0.08822678,81.3061,-32.32337,14.752702,-9.324482,7.9215684,22.878263,14.729678,15.652258,13.226412,12.312239,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_009.wav"
143.5546875,1.5885689,1.3917298,7.6687136,1089.6082,445075.88,3374.9727,0.25881445,0.10658776,83.699745,-32.92281,13.5372715,-14.810384,8.730228,19.481785,15.806019,14.398909,13.318859,11.732155,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_010.wav"
135.99917763157896,1.6724842,2.4983187,9.055977,1208.2427,600294.2,4564.74,0.25796852,0.103623904,93.25319,-31.565649,21.34191,-4.8480096,1.8551601,19.995071,19.02669,18.15377,11.939609,13.708681,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_011.wav"
135.99917763157896,1.5396451,2.1054652,9.273471,1023.92633,350666.3,3858.2876,0.2759966,0.113620445,73.2653,-25.529108,21.696722,-6.437282,7.78513,22.947155,21.433184,14.958434,9.977869,10.298782,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_012.wav"
92.28515625,1.6891059,1.6749465,8.188257,1231.9408,531795.3,3903.158,0.26271823,0.10810321,73.39547,-40.624683,29.89388,-11.896918,6.798699,19.712381,15.665618,13.631888,8.774857,10.386436,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_013.wav"
135.99917763157896,1.7291238,2.1504936,10.114265,1291.2039,628386.4,4430.993,0.25841323,0.10706315,67.96606,-40.408276,16.088337,-8.602336,7.5281787,21.276571,15.316367,15.565617,9.678606,12.394803,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_014.wav"
135.99917763157896,1.781718,2.3605917,8.122192,1370.9855,739326.94,4771.2656,0.28019372,0.120364614,78.84756,-45.27922,13.92652,-9.143435,6.6793194,20.35533,17.87099,15.986193,9.427686,13.074407,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_015.wav"
135.99917763157896,1.6897085,2.683877,9.497123,1233.3239,598698.56,4774.6104,0.2676901,0.113499284,93.61897,-30.142424,22.281296,-2.8787153,2.241811,20.967365,18.575499,17.295746,14.298263,13.473628,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_016.wav"
92.28515625,1.7138624,2.0443666,8.711998,1268.4779,595328.9,4294.2183,0.24900532,0.09430074,86.91802,-37.81147,10.029514,-14.540455,8.6292305,22.180227,17.779282,15.322225,13.501125,12.335841,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_017.wav"
143.5546875,1.6568657,2.6100228,11.290115,1185.8606,529712.9,4616.2056,0.26695624,0.11163724,90.764305,-29.40101,17.728388,-3.5994043,3.708714,19.79123,21.871426,17.282013,13.400469,13.171675,teentaal,"Yeh Dil Yeh Pagal Dil l Mafia 1996 l Alka Yagnik, Kumar Sanu l  Aditya Pancholi, Somy Ali l Full HD_018.wav"
89.10290948275862,1.0951357,1.3313724,12.603973,518.1732,95403.87,2181.4587,0.11527924,0.042058337,139.7178,-41.67503,-4.135118,17.295698,-15.065171,38.93381,36.34132,20.381788,18.23898,14.034986,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_001.wav
123.046875,0.93167317,0.30878022,5.5585933,374.70282,52100.15,1014.39734,0.17979589,0.065927155,192.41081,-87.20921,4.9589777,25.944216,-29.351929,20.133747,16.166069,11.620526,19.065266,10.928387,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_002.wav
172.265625,1.029377,0.3876211,5.0434065,457.41852,69976.77,1247.5192,0.19127887,0.06628767,205.19069,-82.84094,13.645231,32.31366,-28.02583,13.290481,16.013926,12.302509,11.805058,6.9775186,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_003.wav
123.046875,1.0540464,0.39881524,3.9466386,479.60187,76933.375,1301.4728,0.21298511,0.08015159,208.20905,-89.22961,13.199754,28.909576,-30.88503,12.37412,14.970737,11.201965,12.586189,7.714713,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_004.wav
123.046875,0.9793167,0.42290387,5.166879,414.04642,56231.34,1191.2539,0.17622468,0.05772791,206.49289,-85.48224,15.394294,32.290516,-26.157143,15.655286,15.552055,14.576417,12.833146,7.431851,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_005.wav
129.19921875,1.0816108,0.4664973,4.7238727,505.0373,81440.26,1410.5587,0.16574684,0.04913002,198.63734,-87.92376,17.04645,24.775587,-29.652979,16.898764,15.653474,14.786607,14.989842,8.553125,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_006.wav
129.19921875,1.0485061,0.3736478,3.916513,474.56287,82270.23,1269.7372,0.18530819,0.069389485,208.24007,-93.55868,15.861559,27.13937,-28.88009,11.03424,13.842275,9.925979,13.520201,8.023049,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_007.wav
107.666015625,1.0908054,0.44395387,4.5942793,513.6451,91035.65,1408.3445,0.19845851,0.07310748,199.53038,-82.117966,12.624481,21.903656,-33.59992,14.158771,15.230504,13.152916,14.435901,8.635332,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_008.wav
112.34714673913044,1.0849103,0.50320655,5.3942814,508.14023,86946.11,1448.3643,0.22623952,0.09063429,205.3451,-82.80796,13.465009,27.73311,-30.006824,12.93521,15.034369,13.086738,12.169694,7.785978,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_009.wav
135.99917763157896,1.0724835,0.33126903,4.3260584,496.486,84115.7,1277.0443,0.20840017,0.0729681,202.28963,-92.14704,17.37172,26.583063,-31.490692,12.329812,13.562708,11.021059,14.257305,8.967026,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_010.wav
129.19921875,1.0305228,0.4946939,5.884654,458.49057,68895.195,1341.8507,0.16239527,0.052116558,200.54048,-86.41439,11.848212,25.889513,-30.717007,15.445919,16.535519,15.798595,14.636899,10.186769,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_011.wav
184.5703125,1.1559235,0.5869794,6.542123,576.84625,121530.39,1657.7455,0.20077193,0.06827032,204.193,-89.19239,12.605427,19.82768,-33.629368,14.645684,19.02194,15.090017,16.49125,9.633217,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_012.wav
184.5703125,1.1000873,0.43269083,3.970473,522.4141,92701.22,1416.1648,0.17276753,0.054409243,211.03357,-92.15011,10.486297,27.008297,-30.635473,12.458617,13.910666,11.097083,12.528102,7.602638,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_013.wav
99.38401442307692,1.1032045,0.44759786,4.7461767,525.3851,89674.21,1434.9349,0.19465512,0.067407124,205.66754,-86.058685,12.08211,26.917234,-32.49696,13.750599,14.209938,13.333887,13.918542,8.876475,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_014.wav
123.046875,0.7750618,0.1282163,2.7014425,259.27512,24137.023,628.34375,0.18558644,0.060506064,183.92946,-79.09732,3.6584427,34.676975,-26.824934,19.85244,12.814981,15.66895,13.115994,6.969016,bhajani,Abir Gulal Udhalit Rang with lyrics  ｜ अबीर गुलाल उधळीत रंग ｜ PT. Jitendra Abhisheki_015.wav
161.4990234375,1.1841867,1.8364717,15.298842,606.0099,106780.99,2791.8196,0.106568106,0.036324807,103.38543,-27.20889,2.595465,-8.523501,-10.642598,27.51912,29.246254,19.582266,14.292537,15.492814,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_001.wav
99.38401442307692,1.3327843,1.4163122,8.80739,767.1876,208104.33,2752.044,0.19640756,0.08107786,113.95483,-32.234573,6.8339705,-9.697366,-2.8335235,16.143084,19.176386,19.144138,11.5071745,12.798589,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_002.wav
99.38401442307692,1.3802038,1.9219143,10.09565,822.95245,234274.0,3298.768,0.24356589,0.090795495,112.92158,-23.149706,11.107418,-6.2754316,-2.5251496,17.84767,16.704994,16.438076,8.809989,10.074037,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_003.wav
99.38401442307692,1.4994078,1.771085,8.410103,970.9941,373039.66,3464.644,0.2468615,0.09418183,114.23742,-30.767828,2.1534681,-11.030824,6.1100264,15.611681,18.139769,16.613512,10.086282,13.146048,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_004.wav
99.38401442307692,1.4895219,2.616541,11.341205,958.667,381271.7,4167.9565,0.2444468,0.102938645,109.18385,-27.997982,8.088956,-5.011371,5.458707,15.904862,19.13541,16.834257,10.7127,10.908857,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_005.wav
99.38401442307692,1.4949845,2.3781145,12.778791,965.5825,379639.9,3976.486,0.21236056,0.080569685,119.404045,-19.75333,13.250916,-2.3381891,0.9037667,17.682203,17.504059,13.693627,8.930665,9.966402,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_006.wav
99.38401442307692,1.4680403,2.1544821,10.747745,931.0213,340979.53,3714.8967,0.24232022,0.090971455,102.888405,-30.937334,10.671117,-3.923221,7.4518833,17.70244,19.669422,15.584584,9.758523,14.092589,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_007.wav
99.38401442307692,1.5593797,2.646296,11.647475,1050.5865,432309.7,4377.202,0.27479753,0.11323963,110.04437,-27.454475,7.9643245,-5.0777426,3.002407,17.820957,19.204079,16.11144,10.823294,13.5334,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_008.wav
99.38401442307692,1.5084503,2.2585695,10.256446,982.9739,343359.62,3908.3008,0.20383,0.0719318,117.472496,-22.140495,11.703547,-2.9162898,-1.4987574,18.077826,15.611017,14.68201,9.937252,10.7148285,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_009.wav
99.38401442307692,1.4251661,2.4051368,10.491142,877.6215,275133.56,3824.0344,0.20516494,0.080285,114.264465,-23.07609,12.327527,-4.0382924,-2.4032323,18.983587,17.468105,16.962536,11.110176,11.417247,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_010.wav
95.703125,1.4326911,1.915101,8.7268715,886.6561,295135.34,3420.1619,0.25017393,0.103304796,110.55319,-25.081142,8.216258,-6.1228685,1.2582971,17.28911,19.062338,17.063013,10.367932,12.260154,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_011.wav
99.38401442307692,1.5000284,2.6162686,11.441157,972.21985,354908.8,4194.797,0.2264236,0.08297236,116.71522,-22.12446,12.772629,-1.920265,1.6121162,17.780619,17.2906,15.82097,9.256443,10.858824,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_012.wav
99.38401442307692,1.4249628,2.0899177,9.215574,877.21375,262715.1,3551.8164,0.19540516,0.069299854,114.236755,-22.501375,14.794989,-2.0319889,0.5049468,19.45245,17.76427,14.53062,9.255955,10.8588085,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_013.wav
99.38401442307692,1.5152241,2.0575244,9.43251,991.7111,363168.12,3752.655,0.2684551,0.109635,107.24764,-24.83994,14.215648,-6.0565624,-3.1002789,17.982605,17.84421,17.14209,9.3290615,13.010519,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_014.wav
99.38401442307692,1.3942665,2.1702936,10.708797,839.91205,248541.3,3546.503,0.26683056,0.106765695,114.28908,-21.641722,10.774215,-2.6410882,-2.058414,17.790112,15.0857315,16.458357,10.447549,10.341055,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_015.wav
103.359375,1.3733966,1.3558689,8.333654,814.5811,233984.78,2794.6794,0.264689,0.106225975,111.75796,-26.668854,10.670167,-2.355059,1.0238518,15.832663,16.502558,15.282458,9.234421,10.360788,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_016.wav
103.359375,1.0493605,0.7953867,6.8072104,475.54718,92022.91,1634.821,0.13751966,0.054675452,107.550285,-24.876114,7.997339,-6.078949,-8.511437,16.568216,14.565976,13.4346485,12.317196,11.665904,bhajani,Avagha Rang Ek Jhala ｜ अवघा रंग एक झाला ｜ Kishori Amonkar ｜ Gajalele Abhang ｜ मराठी गाणी_017.wav
83.35433467741936,1.4658014,1.8121525,13.042851,928.01556,289221.34,3414.1458,0.22702292,0.08807233,95.007324,-19.002403,10.023215,5.200926,12.327063,30.436075,28.565107,21.757557,13.338738,17.128513,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_001.wav
83.35433467741936,1.3143127,1.2614548,7.8650985,746.0113,202927.31,2576.4075,0.28760153,0.1238848,102.18091,-26.074081,7.5140977,0.6523774,2.489718,27.03922,19.61764,19.689901,14.967806,9.224857,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_002.wav
83.35433467741936,1.293137,1.0561666,7.090723,722.0838,185667.53,2351.8552,0.28992,0.122509666,96.223145,-28.090769,6.5332413,2.088084,5.981791,23.611773,17.01368,14.211126,10.870852,11.883084,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_003.wav
83.35433467741936,1.2414693,1.156344,7.7372684,665.6258,158173.34,2325.3228,0.25171682,0.098280385,97.05074,-23.64387,6.155107,3.9209273,8.73487,24.328981,18.892958,14.887296,9.898747,12.509933,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_004.wav
83.35433467741936,1.2985395,1.2062843,7.340665,728.20056,178263.31,2493.3254,0.2668595,0.10898144,99.81848,-23.876907,6.2860513,2.5890872,7.047591,26.72309,17.681215,18.561735,11.546207,13.962174,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_005.wav
172.265625,1.2788992,0.99505275,6.4649115,706.2516,166076.58,2267.6082,0.2879148,0.12114197,99.17664,-22.659508,8.293681,-0.64324546,0.66710603,26.302565,16.20002,17.513708,10.896986,12.860886,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_006.wav
172.265625,1.3268934,0.96354854,8.249153,760.20056,207421.77,2348.2556,0.28890163,0.122865945,99.504776,-29.99061,3.6759303,-1.8011707,6.7454815,25.298363,18.780848,19.183342,11.796549,13.266064,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_007.wav
83.35433467741936,1.2736452,0.9846603,7.125403,700.4594,172062.48,2247.0894,0.23243399,0.086856306,92.19014,-19.590492,6.8850217,2.9170756,-1.9329802,24.073263,15.444909,16.80357,11.141074,11.385976,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_008.wav
86.1328125,1.2584764,0.93929386,6.6803102,683.8634,168733.22,2174.8748,0.28324968,0.1180669,84.27942,-19.582733,-0.7972189,6.436381,2.3419237,23.021454,15.270393,14.064998,10.0105915,9.674697,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_009.wav
86.1328125,1.2697046,0.94234776,6.8848476,696.11414,170248.36,2201.9773,0.24886498,0.095603995,89.47879,-20.105097,4.3004055,4.7979307,2.663955,23.832445,15.896148,14.482013,10.384845,10.113075,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_010.wav
83.35433467741936,1.2408222,1.21823,6.644497,664.96375,157446.25,2377.284,0.260168,0.10607191,95.65207,-28.789774,4.961791,2.2365968,8.056654,25.719719,18.222454,16.475214,9.680464,11.229879,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_011.wav
80.74951171875,1.2788073,0.84646344,5.7670975,706.076,170623.89,2139.3215,0.25962415,0.102621496,94.24958,-31.212044,9.822633,0.86383283,0.7282171,25.08499,16.423698,17.147268,9.344493,12.36453,bhajani,Bolava Vithal Pahava Vithal with lyrics ｜ बोलावा विठ्ठल पहावा विठ्ठल｜Kishori Amonkar｜ Vitthal Bhajan_012.wav
